A0,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,label,reason
1.7244542411888102,0.5833459634684321,0.5834181092006684,1.3590796241314211,1.6035476811858205,0.4886346966445004,1.0504150491837807,1.1982938010059268,1.0447118042571255,0.12126152958786908,0.8805036858466685,0.046253532255873066,0.0,0
0.3794696670511184,0.07074799109431493,0.16097556717243194,1.8070804520473507,0.14513924291153207,0.4586685102651007,1.1117003629016733,2.1955429914937152,0.02647243522312068,0.6965279907560369,0.672479222142261,1.1737173224150637,0.0,0
0.6165168173766564,0.6702043830599199,1.090902784958506,1.5409119009659769,0.13103112347673554,0.11035032534163873,0.13546964867374348,0.03362639932294588,0.9868284948431421,2.066339707884365,2.390085744533299,0.4510336385880832,0.0,0
0.9699920284990716,1.9631672274622292,1.2711370065508203,1.3108126059599134,0.943370897143405,1.9755371248560625,0.7016748421892434,1.1580186434124309,0.8287720852064994,0.6453873183634072,1.7293030296395102,0.09122595176080453,0.0,0
0.4559230428300097,1.412296316111712,0.6473695293907169,1.087852202044532,0.4333267888511671,1.1658766817419437,0.7985135100838947,0.2188864071636152,2.4474550744226637,1.7613392613692038,1.113290975026232,0.5160421088372057,0.0,0
0.13700674480022065,0.16695913565881562,0.08287127126699946,1.6371508002756312,0.3969593557152277,0.10904542309424943,0.3840281265370268,1.4034186885678743,0.3906242346208303,0.449478441474512,1.4100519289322504,0.4019036479748409,0.0,0
0.41684078374328254,0.3155233416667184,1.4276880116154946,0.5702631507679838,0.04746113311910349,0.8737553117964728,0.07333186509714831,0.36137633535142577,1.5995996227162452,0.6132845056643558,1.2382413725621837,0.17161587486439214,0.0,0
0.7887387810407013,1.5009468102965486,1.0342427097188922,0.509781414910257,1.0975276267929128,1.137471171333044,0.5020845542636981,1.6258352999365833,1.1743995136370238,1.1633889053804554,1.244848696104144,3.8511560945339074,1.0,A11
1.2173056167543193,1.0834245652670378,0.8554827405106837,0.7248790148657337,2.1555519062327657,0.10187892786393457,1.7685970408501426,3.867296388219063,1.044710260653493,0.6552895199623635,0.2142975942096575,0.3418396280674397,1.0,A7
0.5191832567198369,1.309981207583229,1.8072759515579728,1.1748332957741778,0.27967272710502084,0.6714745291904686,0.4314426322439362,0.6544315984365936,0.8078150411613467,0.2946850972853332,0.341831025136952,0.93224189911496,0.0,0
1.000419463447029,0.2579143871177784,0.6846098689433255,0.6924127949575389,1.1016380783185178,0.6876357784148202,2.620367155707489,0.6284406388966981,0.5310248249459292,0.4431056481027133,1.7060922544586317,0.361603942137885,0.0,0
0.8581002232641244,0.3454512633960221,0.1895119126663844,0.025899668620075846,0.4102371395458023,0.23204816060618674,0.22982359822054815,0.15883316500957206,0.6004780621995871,0.5848235743594251,0.4781775781667091,0.1715434117513933,0.0,0
0.8914947766256298,0.5348444429647432,0.29617031013147244,0.3118088977397255,0.3736949489541423,0.20971130448911,0.7566690605157801,0.4908598851198237,1.339627679199023,0.6757216327928701,0.8072142328447106,0.5498914404968087,0.0,0
0.9945131279439672,1.1049795332974377,0.7552061078501424,1.0706316511766505,0.12427724038688633,0.2670804380636863,4.273086007598629,0.5816023987758124,1.2819926876251777,0.6541972990020409,1.3456003079794976,0.9302672792857404,1.0,A6
0.17816161418087395,0.23959206565368535,0.1272753175390641,1.2731027132000683,0.30092498554305075,0.2476302286191302,1.7553415393960674,1.2611699814334565,0.1985609072160652,0.9636888482987056,0.23025186325000135,0.4131535462679174,0.0,0
0.5832592720092643,0.5204250921543632,1.0263897448126076,0.33802819938808565,1.6581430108044528,1.5136179667516327,0.7030104527352875,0.5214992395534743,0.6074240877731953,0.7572049270807257,0.08691981104319894,0.14399721380224073,0.0,0
1.2733714534213492,0.3258438651487799,0.09253174496409304,0.4063081564269844,0.5060707378985563,0.5223575092593398,0.4634664224398502,0.2460704329946148,0.5277377701468072,0.6344880348858216,0.7710854682943865,0.005512304092703687,0.0,0
1.0212913195715134,0.09358619120299697,0.4700197146368712,1.6521348160516005,0.8733089157122522,0.4880624935199767,0.0058090575991510815,0.7697743788858405,0.9973714811066502,1.37954520897684,0.5285382758950674,0.7650344229904911,0.0,0
0.5764555133228751,0.8627563771437423,0.40134641362236667,0.7320558629704663,0.26961247098330543,0.30592046966245195,0.5436316306252884,0.1903940060764275,1.1229655941163708,0.08345317420677838,0.2507028721953657,0.4609508700593529,0.0,0
0.5285139592003901,1.592265084873034,1.3701494366821898,0.9266233518496026,0.3487811587100744,1.0546761704492214,0.9588901845091192,0.8863493425537691,0.8089261582765428,0.5754219905662242,1.3520766937073645,1.7558123520146347,0.0,0
1.3324597947123136,0.23434599909638845,1.1963494263232004,1.0112893979944209,1.2684540729924818,1.0991103464316687,0.8658718455083585,1.0627819637378544,0.3463647361988532,0.7516125767193934,0.06303420251276061,2.110609869035413,0.0,0
0.019949030243163867,0.4591426449487012,0.0850414440311807,0.4976932643166893,0.240166557820596,0.5924872824479124,0.536441807320882,0.20018199629379327,0.30194109547576725,1.0770722159235817,0.5559994939642192,2.0541350874623614,0.0,0
1.3159338821336233,0.20696413464728625,0.2427162466360644,1.7368265505709923,0.4498758485743953,1.3063176583780842,0.1990223423181224,2.451960971250064,0.4050871358298179,1.1504857123723609,0.44881178491918144,1.530072796365318,0.0,0
0.6518298990934179,0.7993727096699809,0.7117660251780934,0.79833286504792,3.7625902416716746,0.8739414388447171,2.1329453017770352,0.4256454473607337,1.008224373260937,1.0661812399117594,0.5013178483707678,0.44888576174503897,1.0,A4
1.6846573750568017,0.9394341062681828,0.5068296823754861,0.5365513725365848,0.31695321181189695,0.4499202706096545,0.4315410213826865,0.6691069657659661,1.2508603645149299,0.3298979399813479,0.5051910564282005,0.11417979992365293,0.0,0
1.0832564123011863,0.8724424948335789,0.22596476336785545,0.6669430945529751,0.9221959535561396,0.272753622700732,1.3418070148466523,1.0064448297036437,1.162105676161691,4.719675210154779,0.37363884182218304,0.4286968840061777,1.0,A9
0.34487952113308273,1.283265827055822,0.7342527470171835,0.9891452759982278,0.4091235589022234,1.2033280740507066,0.14017475363030366,0.4595272261305019,2.0923226840320193,0.6695876852611297,1.5529700826134365,0.9099244174317566,0.0,0
0.7112855384111538,0.7066574617471397,1.0175808578963954,0.4804984018233816,0.13254256609959986,1.0069228406013966,0.2432971733594079,1.0547108376810959,0.17717190274854072,1.6408838969376245,0.14848072794634415,1.3631268419050175,0.0,0
0.3684249071122978,0.8836588294783506,0.997045102119446,1.1274997433024918,0.06027330838869952,1.9077170984262375,0.1562204254590768,1.4636848349884508,0.2454719351174876,0.1813066025470821,1.0105405138531844,1.1050585228486225,0.0,0
2.4429008418089944,0.4610142364638337,0.4368902418064595,1.4498061256152341,1.5053762290123216,0.7975057564102507,0.3630864445042468,0.9926561127326872,1.1358107813723501,0.3203616760492887,0.9540257388624208,0.058673055366508874,0.0,0
0.41236366233078375,0.7986362338627903,1.3559538290136433,0.9869106156865334,0.6596236753801866,2.06531021262432,0.6422861086996273,1.321696907371214,0.8313183952621571,2.1935386762412654,0.2591735415532756,0.7430871576409545,0.0,0
1.3622954717282494,0.24913819957253186,0.7316399933095336,1.5554079687624942,1.5854007812134532,0.2474022330495793,0.42613617258084935,1.333768760181563,1.1821199541697076,0.663725255468337,0.11681942768664726,0.5088308719733645,0.0,0
0.10768078749490884,0.7915764441548195,0.5524826697648786,0.6686412423063962,1.4556794688119643,0.538672276395149,1.9143297369274213,0.35464170432022113,1.1435407610286237,0.43816321434587024,4.038408960386458,0.3451650304967159,1.0,A10
0.3784639700730536,0.4770119968013427,0.6803214122152319,0.7330928058531804,0.7946927196662983,0.040381048151408035,1.549922001359224,0.3321429514754126,1.4649987270303142,0.1334425930354196,0.1308343394623274,0.09331042337997474,0.0,0
1.044745505700548,0.5994634514565451,0.5221130178243262,1.0440959973653872,1.6070177666947267,0.3180321471961959,0.3198814217430238,1.6016763165048855,0.5125666728402812,1.3144903621913544,0.6300654425154377,1.6336497585080958,0.0,0
1.73978456121097,0.605124423113293,0.916205403583104,1.299889412710905,1.2782841040182926,1.9297561781049188,0.5571984571362689,1.8197313904487389,1.5813729533429302,0.4506428753908887,0.3834637435468638,0.6739482899508956,0.0,0
0.21277216554484127,1.5317964841795269,1.3840592450650926,1.6386641461829183,1.0850411570210068,0.5628164570152944,0.4325719151653036,0.09503569496633127,0.4995699696140484,0.26028465034493004,0.25106546921901,0.5967931903853355,0.0,0
1.2678240871916149,1.1322554875658637,1.0538566762204786,0.5813471185632586,1.397702413513872,0.2576739769434678,1.7216590675370962,0.8090630519843303,0.34771575360028456,0.2721004952793273,0.19438497432786464,1.7846073815425656,0.0,0
2.445407796594896,0.8411934272699686,0.04767235099057536,0.7790650541792933,0.7554479482106496,1.2072799525249325,1.49250327458957,0.9426907572407685,1.497340512729275,0.2190378720854934,0.498548009995708,0.297683575704198,0.0,0
1.509922626479446,0.43881089441530496,1.3704485603543273,0.17077425240339772,0.3851061313876809,0.427395006146698,1.7432615789177075,0.4498957036234447,0.8455551440854501,0.8051314037751923,0.7878656527774754,1.63517032676062,0.0,0
0.4622724680161615,0.9369138392229692,1.0369287182033915,0.6813623109312824,0.08527545846221285,0.04225815352332122,0.18786680766330235,1.1438430378184914,3.045199199521345,2.0042365656776018,0.6635955950629786,0.8743529297179777,1.0,A8
0.7073443722826197,0.07570471582931894,0.16392768185152254,0.6671349681089564,0.3868053386481168,0.5261815008720101,0.03547956005336051,0.29573161138898685,1.4617132158348247,0.8334118026899872,3.3653408003220484,1.1974127603656983,0.0,0
0.8520802002765856,0.1983399036380903,0.4909974937287802,1.18188472788188,1.028559098251148,0.30918393302673225,1.426373346488648,1.753091423668223,0.9083290523170772,0.8298692141104409,0.8703509691846315,0.4065673037536915,0.0,0
0.944435665001396,0.4123211517191783,0.05980517340635634,0.3537768972176541,0.21608482263713985,0.0608826674178785,0.10974429742608796,0.11653696615792165,0.6243123660759334,0.2612553715187825,1.2630087637049898,1.088863017093372,0.0,0
2.268641248615478,0.10401446957060197,0.9250839353652884,2.027522389867044,0.5124915521715949,1.1400089136613427,0.438804271178779,0.007948375203667729,0.4865101347335429,0.44414786307887655,0.3898952750488971,1.6883763674800496,0.0,0
0.8926000022073196,1.3458434791048262,0.4647758935273589,0.7651241156057762,0.843608968039887,0.43704570030787177,0.46631459692900395,0.17401705239744772,0.8339699247416023,0.02471696107605069,1.2625701552326314,1.6150448542456328,0.0,0
0.1153740570488517,0.5732309724532406,0.8306255105280936,0.1270225209692851,0.9133469634297396,0.6367864592879418,0.3399104240123719,1.2558152430081713,1.2718805402143547,0.02918513773191537,1.8220472905760547,2.1606377477924688,0.0,0
0.5345339821879286,1.978508330426284,0.3837805285902108,0.8564835351209075,0.042187277172466266,1.835382249782184,0.7793164175293897,0.4073322057666837,1.4408376821553832,1.7493158041861503,0.004993027978705765,0.27493921611167377,0.0,0
0.6688892683300381,0.6696058955628763,0.7072791700960311,1.1258086672589178,0.7994437799553831,0.3314649644487333,1.3324702314252177,0.3293265326898556,0.3110699326835716,0.2328034668333587,0.2440204780089345,0.9049233055143814,0.0,0
0.1567708767169814,0.6509303775295016,0.955951666960456,1.796305764705132,0.29571175560576696,0.25546890148798634,0.8537522352691289,0.10626877266891173,0.17942514202122598,0.5174440134740675,0.15074239367646936,2.1405099610365768,0.0,0
1.707287431032792,0.1337887408149639,0.5533830930636598,1.4169721767949883,0.6333052106405012,1.209803738679463,0.5464798051144423,0.3842379406851468,0.32198904369939585,0.19801000236753816,0.5037003797754411,1.0508096677593817,0.0,0
3.440769457939485,0.08894858944696057,0.3741347586764517,0.04404567608782308,1.6029716228380353,1.9038233259447233,2.540273903486888,0.19823043056772255,0.7379914315359567,0.7189091342462681,0.6967173555567978,0.8250882278883149,1.0,A0
1.0194081884183828,1.0013352970912748,0.7392182528026304,0.3282081928752305,1.2176324444230844,0.5184799742492293,1.616963873960153,0.4719142531966091,0.4371438462657631,0.21869901427711666,0.581527802044846,1.295644410804356,0.0,0
1.1711222624833395,0.4581349372227846,0.617520702478202,0.5523717248547335,1.1485811999146047,0.35276906370691363,1.9321258712645235,3.867296388219063,1.234677617136411,0.1985023127075304,0.6553309341636329,0.11579094706742568,1.0,A7
0.7293768401991804,0.11066319434483253,0.21725660176981196,1.772300845629034,0.8530487431523133,1.1141551017545106,0.3829707995804963,0.10740316356864993,0.41276815376630605,0.3813496711700904,0.048882846451091935,1.1468414082611509,0.0,0
0.8707162025396902,1.3965103761355555,0.7782996762521042,0.024659520932012485,0.5919253193867006,0.8348943459370539,0.10485416025213498,0.5227314227721555,1.2047826744499044,0.14724429426131214,1.4022963814820832,0.2696856404192548,0.0,0
1.0783707655323824,0.5145145371362143,0.06941986286791857,0.2526469731585979,3.7625902416716746,2.1599121365166063,2.4858017403451385,0.0651807209018717,0.491571749802565,0.9654802726939328,0.5427848468802979,0.3434530894521172,1.0,A4
1.5304771570978062,1.1647633894097067,1.0040012536378269,1.2539374421242249,1.9459604285848944,0.1721482627901959,0.2909767460688745,0.6662840274924793,0.5835855751198975,0.07425089519647078,0.5937150908951087,0.673965248608693,0.0,0
0.039203442449300456,1.0456184133720172,0.5992258795884243,1.4568363425933946,0.0025964297181561066,0.6891896104924137,0.5241966395055643,1.4636587570367328,1.6478842555074893,1.7167387343861202,1.1604285880999752,0.2020492252034705,0.0,0
0.1895478530107953,1.5149468128178625,1.0717497130946,0.941375875980834,0.1930359143337182,0.6514125293977175,0.049667566151302606,0.5483790882869269,2.0789261469953937,0.8223229602027587,0.3353088443790076,0.7690289520945545,0.0,0
1.0867894695110851,0.014009208229073436,0.6713660157453193,0.4488550987222693,0.047862434011168416,0.5201686712752625,0.260201923340362,0.5826846337721144,1.1124294818031328,0.3980759971161851,1.188656229578842,1.1212619293725452,0.0,0
1.6822878447026826,0.8454918006826271,0.7335867918322868,0.6375318532987425,1.066198423391756,0.22117630124023685,1.241923394185347,0.9015680662164334,0.6667326289701051,0.25416044858644005,0.7469324776638657,1.546403013336989,0.0,0
0.1142455109575259,0.5762141864141227,1.5501430855958822,0.2635161911936437,1.0809213799731108,1.31001832572447,0.1417548710350455,1.7655609652422732,1.1390894186175686,0.8939401593696855,1.068187934140714,1.0409105520663615,0.0,0
0.7296096288578733,0.5375601144166335,0.8440158732797995,0.9622904578537343,0.5502857497605136,0.5691246475588236,0.4711445241982277,0.15251150055306895,2.0103062475781326,0.0017983741482934278,3.0737120719166713,1.612744150407918,0.0,0
1.7410317920388418,0.8108045540858396,0.6345097061426641,1.3688253776908816,1.0839349396965483,0.11511863998134345,1.4158595515646493,0.7738904146045152,1.3671194102462227,0.15401425889140982,0.4649775688899844,1.4699453712340431,0.0,0
0.5578686507050771,0.27794666776868865,1.23739402496429,0.4811065688702352,0.8058812830698333,0.6010982416633052,0.24012592775324115,0.14922995928937416,1.1547671127619072,2.5586834885302148,0.5888648853017457,1.9195529708451868,0.0,0
1.6151914069776852,0.6881137948854055,0.012811676428573155,1.8520282398357373,1.3743221558500298,0.33911992576095873,0.5159957472989755,1.9958184787725592,0.5174867330965851,1.5728592923344027,0.9314888562268584,1.762289899859362,0.0,0
0.9687381346684512,0.5128025824885537,0.5493907077253349,0.6201399203198239,2.2727980365878104,0.7932328859393412,2.0009182063737816,0.5978903184589198,0.5764375282526173,0.12523739590374128,0.6915906365280511,0.2960067090956466,0.0,0
0.4361589109132489,1.5787598058849073,1.0649303566543036,1.281718654258693,0.21756116812079151,0.22474908172506752,0.7020985082352801,0.276425168794507,0.8841875077232713,1.4311996795276132,0.6731238390731841,1.8646247740715816,0.0,0
0.5096855627327859,1.585145280583785,0.8819551854948516,1.00175319726556,0.4987425159173113,0.058163494830584236,0.06653266637138683,0.539193129794219,1.3035205817321016,0.6629079868261001,1.5515151288512088,1.0687261724483554,0.0,0
1.551859149370585,0.6083730333663471,0.8885395161927547,0.24915708434903694,1.2563156414224077,1.4819025618618753,0.0567780899339695,1.3310827311545963,0.7318355344595443,0.0946510552818317,0.3383158484355125,0.5360328701357724,0.0,0
0.18216108158349847,0.2732154301089887,0.07905591830606214,1.261614720553398,0.08610211240687461,0.8691335369813414,0.016402152044889838,1.1067493903346055,0.1999455948331089,0.22725209583667855,0.2989383484795873,0.7157776219295006,0.0,0
1.3313579006319989,2.2951320933701487,1.2631613927212768,0.4937613936416824,0.3057810945029925,1.2037071720401016,0.8303118830381214,1.041962999943724,0.9704100559553392,0.9521347753300056,0.1953116111660664,0.11405183235545252,0.0,0
0.7621650603101424,0.5138879624313868,1.252173176193777,0.5548645025758484,0.4529463526476261,1.0575837513823956,0.0959263557629316,1.4556332673954808,0.11713945191597287,1.8472956051995495,0.03781356509039877,1.0470155693365175,0.0,0
0.7650368144967813,0.7199771628768304,1.6940917743884971,0.15960448669984872,1.64216828997262,0.8918146006533909,0.08070011232546946,1.8430646377485276,0.6957999862007987,0.09074252903538872,0.2579548126682493,0.3071400119505522,0.0,0
0.32225279665846657,0.4764592541477209,0.13138368960740154,0.6638218720455741,0.43425088540078455,0.07611811238423567,0.3066450099059592,0.6816135824499457,0.23040030485416496,0.7382580527359591,1.1158850213613642,1.5581703684306347,0.0,0
0.8515525737460645,1.4050228613375213,0.7130821165075341,1.7557539819768482,0.3841636265402622,2.054215054478068,0.017525561936203398,2.3208084325717064,1.0137436234479864,1.5242551000231828,1.5808598370154012,0.9035736800347772,0.0,0
0.19293224197176265,1.4688737681605906,2.6456790121387463,1.2428383935191472,0.054846542196922365,0.15210021917121394,0.05726049535788641,0.8141525332221522,0.8265903951419896,1.421793942001531,0.07209362163197029,0.9994152048649242,1.0,A2
1.525136343953424,0.9914057331785432,0.3046037663163285,1.1500372825853096,1.9920309968652072,0.4906490824564666,2.024113316482667,0.8001509119846627,0.8710813762962993,1.6518012336542234,0.3340397547962529,2.093834658376172,0.0,0
0.06126172950153176,1.992885776558952,1.6082640888331092,1.2780413651381828,0.7211147533551271,1.4491613782001058,0.7498368203226271,1.1467376904592026,0.4907847085126345,0.5312005816024261,1.3154443221797567,1.1912250649729663,0.0,0
0.09789533507644796,0.8509673452369151,0.235222335792274,1.091716891475991,0.4234911139626257,0.3101631464881885,1.5608594623292595,1.462993769267921,0.3913776056951487,1.7116887003489394,0.3727671313493605,0.5306615418847302,0.0,0
1.1502795569959003,0.028584054229262395,1.0590638699415664,0.04289392477284898,0.14917630399271334,0.8458638985193858,0.2508306279246869,0.6298205315026173,1.5368341320385213,0.6478425588692559,1.585498527678305,0.790494992200021,0.0,0
0.2213337076450666,3.238251108085339,0.9859159229744744,1.1658310091387756,0.09625244781442527,0.14220757326672046,0.13924298424986126,0.9070161192903796,0.9597098013409928,1.1511758891877593,0.3839627848564965,0.973029573844206,1.0,A1
1.5067102262770458,0.5884764440527881,0.2427864491305456,1.2368319133941157,1.9859746668886304,0.3322953567879812,0.07327239045584351,1.3709255607270965,0.7705226121977351,1.6308372694265594,0.6540014117436044,1.9023520393970772,0.0,0
0.6261773384934921,0.22732980801502015,0.855397834232868,0.4368261202722935,2.228875838034282,0.657657917159287,1.1301565913231824,0.3544721976340533,1.0053008168832769,1.2182756248684057,0.15082297079283472,1.785514327575504,0.0,0
0.9515046944848984,0.23284526178617604,0.030756602102963305,1.3313231629814182,1.3104912618511737,1.1385644496762646,0.7340099574420627,0.08255087558128109,0.18619285535923846,0.06623941080731671,0.19380079023421568,0.4961951166441844,0.0,0
2.429220447843602,1.6161007138914636,0.2611362131029608,0.0385438858267524,1.1087768162058014,1.6110948624403063,0.617894897471167,0.8279999255844742,0.29314208647381274,0.3172426194328186,0.2469862527030129,0.3496022390474451,0.0,0
0.5370409369738306,1.1459880983341622,1.7119934104812158,1.248093611325677,0.7541998656197322,0.6495842706339957,0.5931872234191721,0.3251801383666745,1.0421444503167103,0.09684452382198327,0.9042235744767252,0.28526405259356225,0.0,0
0.010600420942713892,1.5125303097365057,0.8963869341628108,1.0570054036913308,0.2398960772163096,0.03506374594546861,0.1997419110438343,0.6134784140984264,1.2807947297976323,0.5025910706525051,0.19811623162741396,0.4534068055387965,0.0,0
0.3084732905271205,0.9605100129401906,1.3276255963492751,0.6079482925433639,0.27276765322642144,0.6773500783471629,0.02557446339279094,0.5028078676595114,1.4423233804192628,1.1156790675541521,1.0269022341430059,1.2442873365868503,0.0,0
0.4936968547510702,0.8621259622732041,0.8244074537144408,0.4064566623337741,0.8722559610780267,0.04542620496885463,1.7115351619283181,0.12499274200252225,0.21286654007421466,0.7347147450026694,0.259128687327442,1.2369674050535109,0.0,0
0.5785626879435856,0.14128753190848267,0.4037363507170979,1.0610574934337391,0.011495000875228973,0.7149875977041703,1.0092784222812703,1.5478840215983325,0.6336153067423816,1.179027883252853,0.6999807287695955,1.4681168347512736,0.0,0
1.0918067105842633,1.198959601883042,0.1135034194912644,1.9457177877454999,0.06679917133259536,1.0312297985175194,0.07948492158888397,0.814924071632978,0.21285391374336027,0.199278601985115,0.13215378974281036,0.17726799767830498,0.0,0
0.897243282250977,0.05269121667837021,1.3592894160141775,1.100956080391272,1.7943037885235624,4.185410484749524,1.1922216836715158,0.7209195751770829,0.8431224710074829,0.8088232911534723,0.06802447725551898,0.9475044422903496,1.0,A5
0.07621600630580669,0.9784152830880132,1.5414013488917824,1.5169423404391145,0.5965217499742558,0.6808460998762649,0.2862782494057926,0.08180541512217351,1.2629831857388834,0.2549860246944402,1.1084059873465808,0.3998475071434976,0.0,0
0.3461796395453061,0.6981647803976319,0.17371940369047226,0.15561604234606474,1.1872717602330485,3.1096716300095286,0.2268755640657953,1.2861135422518388,0.9241050919349328,3.933062675128983,1.6329227263269779,0.3878084153761059,0.0,0
0.5341137965768052,0.6715094144515031,0.9122984821511042,0.12920060760220256,0.4841631440588055,0.2589021202351283,0.9100541604409474,0.5378109983531585,1.8144297682553079,0.8994012641712978,2.2270278774284207,1.425535697975305,0.0,0
1.4154104310509474,0.648074722306621,0.29683931759873805,0.9914577251182408,0.33167616839325176,0.7545277192890151,0.8566070180517611,0.3106416802838222,1.6997405963269248,1.716061737923111,2.431391588810098,0.6827876326163069,0.0,0
0.2349062442533908,0.4477605362979512,0.1733958617593848,1.33508177676517,0.2330977714649568,0.6256633887941522,0.9236878051501356,0.29703550897489284,0.18848930397112504,0.242601502731115,1.6948215303070249,0.10563821047890956,0.0,0
1.1480557798270086,1.7181346131970032,0.481154440718071,1.2667098874982587,0.432559041459469,2.221605402661897,0.3668796049607995,0.7133178522512509,0.9966181100323316,2.23437023000339,0.012083814218858608,0.5052269892221225,0.0,0
1.743002791540779,0.7671001214496829,1.7939893664068045,1.421402603014218,0.941971866510518,0.7893600477184795,1.15226206827157,1.0920740230052333,0.027528838237947263,0.5320581104555717,0.8070878606982679,2.6679599026663188,0.0,0
1.284294197122249,0.5189125328350664,0.5887382373693995,0.25092147595589703,1.7933114598986903,0.8498344299566294,0.4996005711792762,0.1463222676728037,0.5532781722921437,0.20229349290038487,0.13807620779566526,0.5721919635222148,0.0,0
0.19267571636576344,0.2750114956240243,0.3625610615626614,1.6337811305334713,0.019359025695877545,0.7501013309066475,0.9093676331826274,1.8308167587640811,0.3125387958396451,0.7636048003110449,0.29263318912399683,0.025402271490444567,0.0,0
0.6025478321045156,3.238251108085339,0.4167263068499881,1.0547459923951716,2.114225277669199,1.0301389356659123,2.29387046456096,0.3766580150582444,0.6009452364412037,1.150372520051654,1.0906588774671075,0.3836599021569199,1.0,A1
0.8046608589948825,0.9081291658009571,1.6127789720849994,0.3140727822809173,0.2435372385213758,2.006212794800039,0.3274075327514001,0.2498930917564605,1.8634451846324804,1.4753308222963435,2.3125504143107185,0.6815919912518255,0.0,0
0.4596984667650554,1.510892036384075,1.6958620981623724,0.19487817541735572,1.0338219092191046,1.7893710261638542,0.16077280440221128,1.5194633348783697,1.0950740292587784,0.935173757276734,1.2252281682691757,0.3653539082355771,0.0,0
